,YEAR,ACTIVE YEAR,CODE STATUS,TYPE OF VIOLENCE,SIDE A,SIDE B,STATE,LATITUDE,LONGITUDE,NO OF DEATHS FROM SIDE A,NO OF DEATHS FROM SIDE B,NO OF DEATHS OF CIVILIANS,NO OF UNKNOWN DEATHS,TOTAL DEATHS
6991,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.523237,74.370067,0,1,0,0,1
6992,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,3,0,0,3
6993,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.494364,74.131355,0,6,0,0,6
6994,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,4,0,0,4
6995,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.121407,74.653041,0,0,1,0,1
6996,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.822478,74.891136,0,2,1,0,3
6997,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
6998,2003,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.676217,74.964542,1,0,0,0,1
6999,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.75,74.83333,5,2,0,0,7
7000,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,2,0,0,2
7001,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,4,0,0,4
7002,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.211111,74.340833,0,2,0,0,2
7003,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.61044,74.13883,0,1,0,0,1
7004,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.702462,75.310043,0,1,0,0,1
7005,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,0,1,0,1
7006,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.336275,74.235023,0,4,0,0,4
7007,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,5,0,0,5
7008,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,1,0,0,1
7009,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.812393,75.069755,0,2,0,0,2
7010,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.765338,75.204017,1,1,0,0,2
7011,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.275584,75.021236,1,1,0,0,2
7012,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.371754,74.304603,0,1,1,0,2
7013,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,0,0,0,0
7014,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.92387,75.183792,0,1,0,0,1
7015,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.275584,75.021236,0,1,0,0,1
7016,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.372488,74.295841,0,1,1,0,2
7017,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,1,0,0,1
7018,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,2,0,0,2
7019,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.10265,74.73139,0,3,0,0,3
7020,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,1,0,0,1
7021,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.507446,74.778312,4,6,0,0,10
7022,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.896187,74.964687,2,1,0,0,3
7023,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,1,0,0,0,1
7024,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.769568,75.347797,0,1,0,0,1
7025,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.23716,74.63476,0,2,0,0,2
7026,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.656007,74.299385,0,2,0,0,2
7027,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,1,0,0,0,1
7028,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,1,0,0,0,1
7029,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.643929,74.336452,0,2,0,0,2
7030,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.674118,74.2555,0,0,1,0,1
7031,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,6,0,0,6
7032,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,4,0,0,4
7033,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.003857,74.578838,0,0,1,0,1
7034,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,3,0,0,3
7035,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,1,1,0,2
7036,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.494476,74.486103,0,1,0,0,1
7037,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,1,0,0,3,4
7038,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.494476,74.486103,0,1,0,0,1
7039,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,1,0,0,0,1
7040,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,2,0,0,2
7041,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.392806,73.840566,1,10,0,0,11
7042,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
7043,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,2,0,0,2
7044,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.590951,74.307262,1,2,0,0,3
7045,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,4,0,0,0,4
7046,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.421456,74.667213,0,1,0,0,1
7047,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,1,5,0,0,6
7048,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,2,0,0,0,2
7049,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,1,0,0,0,1
7050,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.374649,74.752311,0,0,5,0,5
7051,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,0,0,3,0,3
7052,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.374649,74.752311,3,6,0,0,9
7053,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.55278,74.21111,0,5,0,0,5
7054,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,2,0,0,2
7055,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,1,1,0,2
7056,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,1,0,0,0,1
7057,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,7,0,0,7
7058,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.642257,75.006919,1,2,0,0,3
7059,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,0,3,0,0,3
7060,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.391882,75.179752,0,1,0,0,1
7061,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,1,0,0,0,1
7062,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,2,0,0,2
7063,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,0,1,0,1
7064,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.250113,74.922794,0,1,0,0,1
7065,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.213933,74.776821,0,1,0,0,1
7066,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,1,0,0,1
7067,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.444886,74.147327,0,3,0,0,3
7068,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.67721,74.811306,4,2,0,1,7
7069,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,0,1,0,0,1
7070,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.836438,74.934837,2,2,1,0,5
7071,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.019363,75.018787,0,1,0,0,1
7072,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.159137,74.499328,0,1,0,0,1
7073,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.590951,74.307262,4,1,0,0,5
7074,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.389636,75.14886,0,2,0,0,2
7075,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.523237,74.370067,0,1,0,0,1
7076,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
7077,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.463894,74.257926,0,1,0,0,1
7078,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,0,0,0,0,0
7079,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.642257,75.006919,0,1,0,0,1
7080,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.972846,74.561107,1,0,0,0,1
7081,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,0,2,0,0,2
7082,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,0,1,0,0,1
7083,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.780904,74.915924,0,1,0,0,1
7084,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.120233,75.406681,0,1,0,0,1
7085,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.351894,74.542346,2,0,0,0,2
7086,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.030171,74.760757,1,1,0,0,2
7087,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,2,0,0,2
7088,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.327573,75.430664,0,3,0,0,3
7089,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.5479,75.023582,0,1,0,0,1
7090,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.5479,75.023582,0,1,0,0,1
7091,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.085939,74.398586,1,5,0,0,6
7092,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,2,3,1,0,6
7093,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.715118,75.001674,0,2,0,0,2
7094,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.765338,75.204017,1,0,0,0,1
7095,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,1,0,0,0,1
7096,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.321376,75.733425,0,1,0,0,1
7097,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.643929,74.336452,0,0,1,0,1
7098,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.47834,75.514644,0,1,0,0,1
7099,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.590951,74.307262,0,3,0,0,3
7100,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,0,0,0,0
7101,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.397555,74.283074,1,1,0,0,2
7102,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.411101,74.723465,1,0,0,0,1
7103,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,2,0,0,0,2
7104,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
7105,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.548208,75.305274,0,1,0,0,1
7106,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,1,3,0,0,4
7107,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.049509,74.074802,0,0,0,11,11
7108,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.336275,74.235023,4,1,0,0,5
7109,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.389636,75.14886,0,1,0,0,1
7110,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.404352,74.703815,0,1,1,0,2
7111,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.41654,74.352306,0,6,0,0,6
7112,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.389636,75.14886,0,1,0,0,1
7113,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,0,1,0,0,1
7114,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.159137,74.499328,0,3,0,0,3
7115,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.950847,74.727939,0,1,0,0,1
7116,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,1,0,0,1
7117,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,1,0,0,1
7118,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,2,0,0,0,2
7119,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,0,2,0,0,2
7120,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.159137,74.499328,1,2,0,0,3
7121,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.703062,75.035655,1,2,0,0,3
7122,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.114229,74.705356,1,0,0,0,1
7123,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.36389,74.46389,1,0,0,0,1
7124,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,2,0,0,0,2
7125,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.523237,74.370067,1,1,0,0,2
7126,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.697958,74.953605,0,2,0,0,2
7127,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.697958,74.953605,0,0,0,0,0
7128,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.879172,75.061401,0,1,0,0,1
7129,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.411101,74.723465,0,1,0,0,1
7130,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,7,0,0,7
7131,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,0,1,0,1
7132,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,1,0,0,1
7133,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,0,6,0,0,6
7134,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33,75.16667,0,2,0,0,2
7135,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
7136,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.590951,74.307262,0,2,0,0,2
7137,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.475941,74.012741,0,3,0,0,3
7138,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.189823,75.458694,1,0,0,0,1
7139,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
7140,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.080399,74.823383,0,2,0,0,2
7141,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.687088,75.224479,0,1,0,0,1
7142,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.148049,74.50988,0,3,0,0,3
7143,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.57591,74.32933,0,1,0,0,1
7144,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,4,0,0,4
7145,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,1,2,0,0,3
7146,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.706088,74.844238,0,0,0,1,1
7147,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.513148,74.456665,0,2,0,0,2
7148,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,2,4,0,0,6
7149,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.787221,75.081569,0,1,0,0,1
7150,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.23994,74.48618,0,0,2,0,2
7151,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,32.880953,74.699188,0,0,0,0,0
7152,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.432124,74.326084,1,0,0,0,1
7153,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,33,0,0,0,33
7154,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,2,1,1,0,4
7155,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.19287,74.3692,2,1,0,0,3
7156,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.379355,74.21083,4,0,0,0,4
7157,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.121117,74.457267,1,1,0,0,2
7158,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,1,0,2,0,3
7159,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.318773,74.836643,0,1,0,0,1
7160,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,1,1,0,1,3
7161,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.25,74.25,0,1,0,0,1
7162,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.656007,74.299385,0,0,1,0,1
7163,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,3,0,3,0,6
7164,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,1,0,0,0,1
7165,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,2,0,0,2
7166,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,2,0,0,2
7167,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,1,2,0,0,3
7168,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.61044,74.13883,1,3,0,0,4
7169,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.89001,74.66297,0,2,0,0,2
7170,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.919908,75.117832,0,1,0,0,1
7171,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,1,2,0,0,3
7172,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.45974,74.65491,0,1,0,0,1
7173,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,2,0,0,2
7174,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.372601,74.167293,0,1,0,0,1
7175,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.845177,74.284996,0,1,0,0,1
7176,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,4,0,0,4
7177,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.10081,75.6497,0,2,0,0,2
7178,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.83333,75.16667,0,1,0,0,1
7179,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.40614,74.19919,1,0,0,0,1
7180,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.590951,74.307262,0,2,0,0,2
7181,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,34.204662,74.810474,1,2,0,0,3
7182,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.77,74.1,2,0,0,0,2
7183,2004,1,Clear,1,Government of India,Kashmir insurgents,Jammu and Kashmir,33.91667,76.66667,0,6,0,0,6
